display_title,summary_short,critics_pick,classif,pos,p_neg
The Incomparable Rose Hartman,Otis Masss documentary portrait of a Manhattan celebrity photographer reflects a talented but exasperating pro,0,pos,0.6813841561200314,0.31861584387997044
The Incredible Burt Wonderstone,In The Incredible Burt Wonderstone Steve Carell is a successful Las Vegas magician who faces a challenge from a takenoprisoners newcomer played by Jim Carrey,0,pos,0.8263685239539563,0.17363147604604387
The Infiltrator,Based on a memoir the film depicts a federal agent who poses as a money launderer to combat Pablo Escobars cocaine cartel,0,pos,0.9056941219777929,0.0943058780222065
The Institute,The Institute wavers between documentary and exploratory simulation in exploring an alternatereality game,0,pos,0.8813259805678044,0.11867401943219584
The Intern,Robert De Niro plays Ben a gentle father figure who comes equipped with a laundered handkerchief in Nancy Meyerss latest film,0,pos,0.8679651097033272,0.13203489029667173
The Internship,In The Internship set in a mockup of Googles headquarters Vince Vaughn and Owen Wilson play analog guys thrust into a digital world,0,pos,0.9044782903299281,0.0955217096700695
The Intervention,The film written and directed by Clea DuVall finds a group of 30somethings gathering to encourage a married couple to break up,0,pos,0.8275354387263282,0.172464561273674
The Invitation,In this film directed by Karyn Kusama theres something off about the hostess her lair of a house and some of the guests,0,neg,0.4002502994750533,0.5997497005249485
The Iron Lady,Iron Lady about the former British prime minister Margaret Thatcher is the story of a widow and a halfabandoned mother who happened to have been one of the most powerful women of the 20th century,0,pos,0.9951767676828094,0.004823232317193366
The Island Funeral,This second feature by the Thai director Pimpaka Towira finds three young adults on an enigmatic journey,0,pos,0.9126577712838124,0.08734222871618827
The Ivory Game,This documentary filmed in Africa and China ruminates on the high stakes of poachers killing these animals for their tusks,0,neg,0.36442956400684245,0.6355704359931591
The Joneses,In The Joneses a fake family is dispatched to suburbia to seduce the natives into buying more stuff,0,neg,0.29530534580847406,0.7046946541915249
The Journey,Nick Hamms drama imagines a fictional drive shared by the Irish republican leader Martin McGuinness and the Unionist Ian Paisley,0,pos,0.9601877224316843,0.03981227756831511
The Juche Idea,The Juche Idea is a mockumentary set in North Korea but about capitalism too,0,pos,0.7097087953630699,0.2902912046369293
The Judge,In 8220The Judge8221 family dynamics become more strained after a lawyer returns home for his mother8217s funeral,0,pos,0.8472077856905835,0.1527922143094181
The Jungle Book,This Disney redo by Jon Favreau is a liveaction movie thats heavy on CGI and a sunny vibe borrowed from the 1967 original,0,pos,0.9743626945832781,0.025637305416720785
The Karate Kid,Jaden Smith has the Ralph Macchio role and Jackie Chan the Pat Morita part in this remake of a 1980s classic transplanted to China,0,pos,0.9991774042818736,0.0008225957181255335
The Keeping Room,The British director Daniel Barber labors to impress in this Southern period thriller with two Union soldiers preying on two sisters and a slave,0,pos,0.9923891500196814,0.007610849980316307
The King's Choice,The movie sluggishly charts how the ceremonial king acquired real negotiating power during a crisis,0,pos,0.6127002111166806,0.38729978888332145
The King's Speech,The Kings Speech a buddy story about aggressively charming opposites  Colin Firth as the stutterer who would be king and Geoffrey Rush as his speech therapist,0,pos,0.975616661195638,0.024383338804360725
The Last Airbender,The Last Airbender can serve as a reminder of how difficult it can be to inaugurate a fantasyaction franchise,0,pos,0.960000847832793,0.03999915216720766
The Last Christeros,The Last Christeros follows a band of 1930s rebels through the Mexican wilderness as they struggle with loneliness and fatigue,0,pos,0.9911975728406344,0.008802427159366494
The Last Dalai Lama?,This documentary examines why the Dalai Lama is being careful to protect his lineage from Chinese interference,0,pos,0.9942217963789082,0.0057782036210893666
The Last Exorcism Part II,In The Last Exorcism Part II the victim of the first film in this series is in a house for recovering trauma patients in New Orleans when her demon again comes acourting,0,neg,0.2508948776034882,0.7491051223965145
The Last Face,In wartorn Liberia Charlize Theron and Javier Bardem face a big problem how to keep their knotty relationship from fizzling,0,pos,0.5740986235258154,0.42590137647418636
The Last Lions,The Last Lions a heartheavy wildlife documentary about the burdens of parenthood in a lion family was created by Dereck and Beverly Joubert and narrated by Jeremy Irons,0,pos,0.6459885521086342,0.3540114478913628
The Last New Yorker,The best thing about The Last New Yorker is its evocation of the relentless speed with which the city tears down and rebuilds itself,0,pos,0.6900632997132251,0.30993670028677417
The Last Ride,The Last Ride is Harry Thomasons dreary imagining of the final days of the troubled countrymusic legend Hank Williams,0,neg,0.4106715100910775,0.589328489908923
The Last Rites of Joe May,A tough guy leaves the hospital gets on a bus and goes for a drink before returning to the apartment he left behind only to find it occupied,0,pos,0.8240636587758706,0.17593634122412866
The Last Sentence,The Last Sentence is a fictionalization of how the Swedish journalist Torgny Segerstedt positioned himself on the right side of history by writing an editorial that declared Herr Hitler is an insult,0,pos,0.9097297277463691,0.09027027225362977
The Last Song,A recent high school graduate named Ronnie arrives at her fathers house on the Georgia coast and finds romance with a beach volleyball player,0,pos,0.9920435444974595,0.007956455502538652
The Last Stand,In The Last Stand Arnold Schwarzenegger plays the sheriff of a small town near Mexico who has to stop a drug lord headed for the border in a supercharged Corvette,0,neg,0.1102124973628539,0.889787502637143
The Last Station,To say that the actors in The Last Station overdo it would be an understatement,0,neg,0.311757245881178,0.6882427541188225
The Last Witch Hunter,Vin Diesel has been doing battle with an evil queen since medieval times and their animosity has just become nastier,0,pos,0.9996164324936301,0.0003835675063683634
The Last Word,The 82yearold actress holds your attention but this film about a woman padding out her future obituary has an artificial ring,0,neg,0.3665684455504173,0.6334315544495848
The Late Bloomer,This comedy directed by Kevin Pollak searches somewhat desperately for laughs in the premise of 30yearolds acting like frat boys,0,neg,0.3444157820641416,0.6555842179358592
The Layover,Two longtime friends played by Alexandra Daddario and Kate Upton take a trip to Florida and end up vying for their seatmates attention,0,pos,0.99554981096989,0.0044501890301089754
The Lazarus Effect,Olivia Wilde stars as a researcher brought back from the dead in David Gelb8217s horror thriller,0,pos,0.8703307339184361,0.12966926608156612
The Legend of Hercules,The Legend of Hercules directed by Renny Harlin has lots of abs and Kellan Lutz as the title demigod,0,pos,0.6290156278613503,0.37098437213865126
The Legend of Tarzan,Alexander Skarsgard is Tarzan who returns to the jungle with his manmuscles in Congo with an American who believes people are being enslaved,0,pos,0.9527529377769917,0.0472470622230097
The Lego Batman Movie,Warner Bros offers amusement at its own expense and Will Arnett gives great voice to Gothams brooder but this new movie is still a commercial,0,pos,0.5590740377398375,0.4409259622601625
The Lego Movie,The Lego Movie flirts with flouting its marketing imperative even as it embodies it,0,pos,0.7228137023822633,0.2771862976177371
The LEGO Ninjago Movie,A father a son and the battle to save a snappedtogether city,0,pos,0.5897194480122976,0.41028055198770225
The Letters,William Rieads film follows this nun as she decides to work with the impoverished in Kolkata,0,pos,0.830354526272328,0.16964547372767225
The Life and Crimes of Doris Payne,The documentary The Life  Crimes of Doris Payne tells the story of a career criminal a jewel thief now in her 80s who pretends to be one of the rich in order to steal from them,0,neg,0.365531785977415,0.634468214022589
The Limehouse Golem,Bill Nighy pursues a serial killer in 19thcentury London in Juan Carlos Medinas film,0,pos,0.5301016356860209,0.4698983643139802
The Lincoln Lawyer,Matthew McConaughey plays a Los Angeles shyster in The Lincoln Lawyer adapted from Michael Connellys crime novel,0,pos,0.8073787509834415,0.19262124901655722
The Little Bedroom,8216The Little Bedroom8217 in French takes a close look at two human beings sharing their grief while one takes care of the other,0,pos,0.8935480433676576,0.10645195663233978
The Little Death,Josh Lawson8217s polite sex comedy has the soul of a sitcom,0,pos,0.5772230602546579,0.4227769397453412
The Little Hours,The film borrows from Boccaccio with a sprinkling of Monty Python for this irreverent comedy set in an Italian convent,0,pos,0.9174112371759755,0.08258876282402357
The Lone Ranger,Gore Verbinskis reimagining of The Lone Ranger tries to give todays kids their own version of the whitehat western hero with his laconic Indian sidekick,0,pos,0.9644224894719273,0.03557751052807389
The Longest Ride,A young couple from different worlds find the road to enduring love is paved with complications some preposterous some lifethreatening,0,pos,0.81697402399502,0.1830259760049803
The Look of Silence,This documentary by the American filmmaker Joshua Oppenheimer like its companion film 8220The Act of Killing8221 examines the mass killings that began in the country in 1965,0,pos,0.9362399261877798,0.06376007381222264
The Looking Glass,Two generations try to connect in this film starring Dorothy Tristan who also wrote the film and is directed by her husband John Hancock,0,pos,0.9879715966973048,0.012028403302696875
The Losers,The Losers yet another movie about a team of grunting smart alecks with big guns and cool toys isnt the kind of flick you can call exactly new,0,neg,0.0592723317931931,0.9407276682068063
The Love Punch,In the comedy The Love Punch a couple worried about their nest egg decide to steal a diamond,0,neg,0.19466086926059475,0.8053391307394062
The Love We Make,Ten years after the event The Love We Make documents a rock concert in honor of rescue workers,0,pos,0.6178028337380925,0.38219716626190675
